image_path,label
LCC_FASD_training/real/YOUTUBE_id60_s0_75.png,3
LCC_FASD_training/real/YOUTUBE_id60_s0_90.png,0
LCC_FASD_training/real/YOUTUBE_id60_s0_90.png,1
LCC_FASD_training/real/YOUTUBE_id60_s0_90.png,2
LCC_FASD_training/real/YOUTUBE_id60_s0_90.png,3
LCC_FASD_training/real/YOUTUBE_id61_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id61_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id61_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id61_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id61_s0_120.png,0
LCC_FASD_training/real/YOUTUBE_id61_s0_120.png,1
LCC_FASD_training/real/YOUTUBE_id61_s0_120.png,2
LCC_FASD_training/real/YOUTUBE_id61_s0_120.png,3
LCC_FASD_training/real/YOUTUBE_id61_s0_135.png,0
LCC_FASD_training/real/YOUTUBE_id61_s0_135.png,1
LCC_FASD_training/real/YOUTUBE_id61_s0_135.png,2
LCC_FASD_training/real/YOUTUBE_id61_s0_135.png,3
LCC_FASD_training/real/YOUTUBE_id61_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id61_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id61_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id61_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id61_s0_150.png,0
LCC_FASD_training/real/YOUTUBE_id61_s0_150.png,1
LCC_FASD_training/real/YOUTUBE_id61_s0_150.png,2
LCC_FASD_training/real/YOUTUBE_id61_s0_150.png,3
LCC_FASD_training/real/YOUTUBE_id61_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id61_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id61_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id61_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id61_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id61_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id61_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id61_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id61_s0_60.png,0
LCC_FASD_training/real/YOUTUBE_id61_s0_60.png,1
LCC_FASD_training/real/YOUTUBE_id61_s0_60.png,2
LCC_FASD_training/real/YOUTUBE_id61_s0_60.png,3
LCC_FASD_training/real/YOUTUBE_id61_s0_75.png,0
LCC_FASD_training/real/YOUTUBE_id61_s0_75.png,1
LCC_FASD_training/real/YOUTUBE_id61_s0_75.png,2
LCC_FASD_training/real/YOUTUBE_id61_s0_75.png,3
LCC_FASD_training/real/YOUTUBE_id61_s0_90.png,0
LCC_FASD_training/real/YOUTUBE_id61_s0_90.png,1
LCC_FASD_training/real/YOUTUBE_id61_s0_90.png,2
LCC_FASD_training/real/YOUTUBE_id61_s0_90.png,3
LCC_FASD_training/real/YOUTUBE_id62_s0_112.png,0
LCC_FASD_training/real/YOUTUBE_id62_s0_112.png,1
LCC_FASD_training/real/YOUTUBE_id62_s0_112.png,2
LCC_FASD_training/real/YOUTUBE_id62_s0_112.png,3
LCC_FASD_training/real/YOUTUBE_id62_s0_142.png,0
LCC_FASD_training/real/YOUTUBE_id62_s0_142.png,1
LCC_FASD_training/real/YOUTUBE_id62_s0_142.png,2
LCC_FASD_training/real/YOUTUBE_id62_s0_142.png,3
LCC_FASD_training/real/YOUTUBE_id62_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id62_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id62_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id62_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id62_s0_157.png,0
LCC_FASD_training/real/YOUTUBE_id62_s0_157.png,1
LCC_FASD_training/real/YOUTUBE_id62_s0_157.png,2
LCC_FASD_training/real/YOUTUBE_id62_s0_157.png,3
LCC_FASD_training/real/YOUTUBE_id62_s0_172.png,0
LCC_FASD_training/real/YOUTUBE_id62_s0_172.png,1
LCC_FASD_training/real/YOUTUBE_id62_s0_172.png,2
LCC_FASD_training/real/YOUTUBE_id62_s0_172.png,3
LCC_FASD_training/real/YOUTUBE_id62_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id62_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id62_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id62_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id62_s0_52.png,0
LCC_FASD_training/real/YOUTUBE_id62_s0_52.png,1
LCC_FASD_training/real/YOUTUBE_id62_s0_52.png,2
LCC_FASD_training/real/YOUTUBE_id62_s0_52.png,3
LCC_FASD_training/real/YOUTUBE_id62_s0_67.png,0
LCC_FASD_training/real/YOUTUBE_id62_s0_67.png,1
LCC_FASD_training/real/YOUTUBE_id62_s0_67.png,2
LCC_FASD_training/real/YOUTUBE_id62_s0_67.png,3
LCC_FASD_training/real/YOUTUBE_id62_s0_82.png,0
LCC_FASD_training/real/YOUTUBE_id62_s0_82.png,1
LCC_FASD_training/real/YOUTUBE_id62_s0_82.png,2
LCC_FASD_training/real/YOUTUBE_id62_s0_82.png,3
LCC_FASD_training/real/YOUTUBE_id62_s0_97.png,0
LCC_FASD_training/real/YOUTUBE_id62_s0_97.png,1
LCC_FASD_training/real/YOUTUBE_id62_s0_97.png,2
LCC_FASD_training/real/YOUTUBE_id62_s0_97.png,3
LCC_FASD_training/real/YOUTUBE_id63_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id63_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id63_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id63_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id63_s0_120.png,0
LCC_FASD_training/real/YOUTUBE_id63_s0_120.png,1
LCC_FASD_training/real/YOUTUBE_id63_s0_120.png,2
LCC_FASD_training/real/YOUTUBE_id63_s0_120.png,3
LCC_FASD_training/real/YOUTUBE_id63_s0_135.png,0
LCC_FASD_training/real/YOUTUBE_id63_s0_135.png,1
LCC_FASD_training/real/YOUTUBE_id63_s0_135.png,2
LCC_FASD_training/real/YOUTUBE_id63_s0_135.png,3
LCC_FASD_training/real/YOUTUBE_id63_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id63_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id63_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id63_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id63_s0_150.png,0
LCC_FASD_training/real/YOUTUBE_id63_s0_150.png,1
LCC_FASD_training/real/YOUTUBE_id63_s0_150.png,2
LCC_FASD_training/real/YOUTUBE_id63_s0_150.png,3
LCC_FASD_training/real/YOUTUBE_id63_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id63_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id63_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id63_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id63_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id63_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id63_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id63_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id63_s0_60.png,0
LCC_FASD_training/real/YOUTUBE_id63_s0_60.png,1
LCC_FASD_training/real/YOUTUBE_id63_s0_60.png,2
LCC_FASD_training/real/YOUTUBE_id63_s0_60.png,3
LCC_FASD_training/real/YOUTUBE_id63_s0_75.png,0
LCC_FASD_training/real/YOUTUBE_id63_s0_75.png,1
LCC_FASD_training/real/YOUTUBE_id63_s0_75.png,2
LCC_FASD_training/real/YOUTUBE_id63_s0_75.png,3
LCC_FASD_training/real/YOUTUBE_id63_s0_90.png,0
LCC_FASD_training/real/YOUTUBE_id63_s0_90.png,1
LCC_FASD_training/real/YOUTUBE_id63_s0_90.png,2
LCC_FASD_training/real/YOUTUBE_id63_s0_90.png,3
LCC_FASD_training/real/YOUTUBE_id64_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id64_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id64_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id64_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id64_s0_120.png,0
LCC_FASD_training/real/YOUTUBE_id64_s0_120.png,1
LCC_FASD_training/real/YOUTUBE_id64_s0_120.png,2
LCC_FASD_training/real/YOUTUBE_id64_s0_120.png,3
LCC_FASD_training/real/YOUTUBE_id64_s0_135.png,0
LCC_FASD_training/real/YOUTUBE_id64_s0_135.png,1
LCC_FASD_training/real/YOUTUBE_id64_s0_135.png,2
LCC_FASD_training/real/YOUTUBE_id64_s0_135.png,3
LCC_FASD_training/real/YOUTUBE_id64_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id64_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id64_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id64_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id64_s0_150.png,0
LCC_FASD_training/real/YOUTUBE_id64_s0_150.png,1
LCC_FASD_training/real/YOUTUBE_id64_s0_150.png,2
LCC_FASD_training/real/YOUTUBE_id64_s0_150.png,3
LCC_FASD_training/real/YOUTUBE_id64_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id64_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id64_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id64_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id64_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id64_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id64_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id64_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id64_s0_60.png,0
LCC_FASD_training/real/YOUTUBE_id64_s0_60.png,1
LCC_FASD_training/real/YOUTUBE_id64_s0_60.png,2
LCC_FASD_training/real/YOUTUBE_id64_s0_60.png,3
LCC_FASD_training/real/YOUTUBE_id64_s0_75.png,0
LCC_FASD_training/real/YOUTUBE_id64_s0_75.png,1
LCC_FASD_training/real/YOUTUBE_id64_s0_75.png,2
LCC_FASD_training/real/YOUTUBE_id64_s0_75.png,3
LCC_FASD_training/real/YOUTUBE_id64_s0_90.png,0
LCC_FASD_training/real/YOUTUBE_id64_s0_90.png,1
LCC_FASD_training/real/YOUTUBE_id64_s0_90.png,2
LCC_FASD_training/real/YOUTUBE_id64_s0_90.png,3
LCC_FASD_training/real/YOUTUBE_id65_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id65_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id65_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id65_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id65_s0_120.png,0
LCC_FASD_training/real/YOUTUBE_id65_s0_120.png,1
LCC_FASD_training/real/YOUTUBE_id65_s0_120.png,2
LCC_FASD_training/real/YOUTUBE_id65_s0_120.png,3
LCC_FASD_training/real/YOUTUBE_id65_s0_135.png,0
LCC_FASD_training/real/YOUTUBE_id65_s0_135.png,1
LCC_FASD_training/real/YOUTUBE_id65_s0_135.png,2
LCC_FASD_training/real/YOUTUBE_id65_s0_135.png,3
LCC_FASD_training/real/YOUTUBE_id65_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id65_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id65_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id65_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id65_s0_150.png,0
LCC_FASD_training/real/YOUTUBE_id65_s0_150.png,1
LCC_FASD_training/real/YOUTUBE_id65_s0_150.png,2
LCC_FASD_training/real/YOUTUBE_id65_s0_150.png,3
LCC_FASD_training/real/YOUTUBE_id65_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id65_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id65_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id65_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id65_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id65_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id65_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id65_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id65_s0_60.png,0
LCC_FASD_training/real/YOUTUBE_id65_s0_60.png,1
LCC_FASD_training/real/YOUTUBE_id65_s0_60.png,2
LCC_FASD_training/real/YOUTUBE_id65_s0_60.png,3
LCC_FASD_training/real/YOUTUBE_id65_s0_75.png,0
LCC_FASD_training/real/YOUTUBE_id65_s0_75.png,1
LCC_FASD_training/real/YOUTUBE_id65_s0_75.png,2
LCC_FASD_training/real/YOUTUBE_id65_s0_75.png,3
LCC_FASD_training/real/YOUTUBE_id65_s0_90.png,0
LCC_FASD_training/real/YOUTUBE_id65_s0_90.png,1
LCC_FASD_training/real/YOUTUBE_id65_s0_90.png,2
LCC_FASD_training/real/YOUTUBE_id65_s0_90.png,3
LCC_FASD_training/real/YOUTUBE_id66_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id66_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id66_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id66_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id66_s0_120.png,0
LCC_FASD_training/real/YOUTUBE_id66_s0_120.png,1
LCC_FASD_training/real/YOUTUBE_id66_s0_120.png,2
LCC_FASD_training/real/YOUTUBE_id66_s0_120.png,3
LCC_FASD_training/real/YOUTUBE_id66_s0_135.png,0
LCC_FASD_training/real/YOUTUBE_id66_s0_135.png,1
LCC_FASD_training/real/YOUTUBE_id66_s0_135.png,2
LCC_FASD_training/real/YOUTUBE_id66_s0_135.png,3
LCC_FASD_training/real/YOUTUBE_id66_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id66_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id66_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id66_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id66_s0_150.png,0
LCC_FASD_training/real/YOUTUBE_id66_s0_150.png,1
LCC_FASD_training/real/YOUTUBE_id66_s0_150.png,2
LCC_FASD_training/real/YOUTUBE_id66_s0_150.png,3
LCC_FASD_training/real/YOUTUBE_id66_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id66_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id66_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id66_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id66_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id66_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id66_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id66_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id66_s0_60.png,0
LCC_FASD_training/real/YOUTUBE_id66_s0_60.png,1
LCC_FASD_training/real/YOUTUBE_id66_s0_60.png,2
LCC_FASD_training/real/YOUTUBE_id66_s0_60.png,3
LCC_FASD_training/real/YOUTUBE_id66_s0_75.png,0
LCC_FASD_training/real/YOUTUBE_id66_s0_75.png,1
LCC_FASD_training/real/YOUTUBE_id66_s0_75.png,2
LCC_FASD_training/real/YOUTUBE_id66_s0_75.png,3
LCC_FASD_training/real/YOUTUBE_id66_s0_90.png,0
LCC_FASD_training/real/YOUTUBE_id66_s0_90.png,1
LCC_FASD_training/real/YOUTUBE_id66_s0_90.png,2
LCC_FASD_training/real/YOUTUBE_id66_s0_90.png,3
LCC_FASD_training/real/YOUTUBE_id67_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id67_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id67_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id67_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id67_s0_120.png,0
LCC_FASD_training/real/YOUTUBE_id67_s0_120.png,1
LCC_FASD_training/real/YOUTUBE_id67_s0_120.png,2
LCC_FASD_training/real/YOUTUBE_id67_s0_120.png,3
LCC_FASD_training/real/YOUTUBE_id67_s0_135.png,0
LCC_FASD_training/real/YOUTUBE_id67_s0_135.png,1
LCC_FASD_training/real/YOUTUBE_id67_s0_135.png,2
LCC_FASD_training/real/YOUTUBE_id67_s0_135.png,3
LCC_FASD_training/real/YOUTUBE_id67_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id67_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id67_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id67_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id67_s0_150.png,0
LCC_FASD_training/real/YOUTUBE_id67_s0_150.png,1
LCC_FASD_training/real/YOUTUBE_id67_s0_150.png,2
LCC_FASD_training/real/YOUTUBE_id67_s0_150.png,3
LCC_FASD_training/real/YOUTUBE_id67_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id67_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id67_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id67_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id67_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id67_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id67_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id67_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id67_s0_60.png,0
LCC_FASD_training/real/YOUTUBE_id67_s0_60.png,1
LCC_FASD_training/real/YOUTUBE_id67_s0_60.png,2
LCC_FASD_training/real/YOUTUBE_id67_s0_60.png,3
LCC_FASD_training/real/YOUTUBE_id67_s0_75.png,0
LCC_FASD_training/real/YOUTUBE_id67_s0_75.png,1
LCC_FASD_training/real/YOUTUBE_id67_s0_75.png,2
LCC_FASD_training/real/YOUTUBE_id67_s0_75.png,3
LCC_FASD_training/real/YOUTUBE_id67_s0_90.png,0
LCC_FASD_training/real/YOUTUBE_id67_s0_90.png,1
LCC_FASD_training/real/YOUTUBE_id67_s0_90.png,2
LCC_FASD_training/real/YOUTUBE_id67_s0_90.png,3
LCC_FASD_training/real/YOUTUBE_id68_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id68_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id68_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id68_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id68_s0_120.png,0
LCC_FASD_training/real/YOUTUBE_id68_s0_120.png,1
LCC_FASD_training/real/YOUTUBE_id68_s0_120.png,2
LCC_FASD_training/real/YOUTUBE_id68_s0_120.png,3
LCC_FASD_training/real/YOUTUBE_id68_s0_135.png,0
LCC_FASD_training/real/YOUTUBE_id68_s0_135.png,1
LCC_FASD_training/real/YOUTUBE_id68_s0_135.png,2
LCC_FASD_training/real/YOUTUBE_id68_s0_135.png,3
LCC_FASD_training/real/YOUTUBE_id68_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id68_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id68_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id68_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id68_s0_150.png,0
LCC_FASD_training/real/YOUTUBE_id68_s0_150.png,1
LCC_FASD_training/real/YOUTUBE_id68_s0_150.png,2
LCC_FASD_training/real/YOUTUBE_id68_s0_150.png,3
LCC_FASD_training/real/YOUTUBE_id68_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id68_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id68_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id68_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id68_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id68_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id68_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id68_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id68_s0_60.png,0
LCC_FASD_training/real/YOUTUBE_id68_s0_60.png,1
LCC_FASD_training/real/YOUTUBE_id68_s0_60.png,2
LCC_FASD_training/real/YOUTUBE_id68_s0_60.png,3
LCC_FASD_training/real/YOUTUBE_id68_s0_75.png,0
LCC_FASD_training/real/YOUTUBE_id68_s0_75.png,1
LCC_FASD_training/real/YOUTUBE_id68_s0_75.png,2
LCC_FASD_training/real/YOUTUBE_id68_s0_75.png,3
LCC_FASD_training/real/YOUTUBE_id68_s0_90.png,0
LCC_FASD_training/real/YOUTUBE_id68_s0_90.png,1
LCC_FASD_training/real/YOUTUBE_id68_s0_90.png,2
LCC_FASD_training/real/YOUTUBE_id68_s0_90.png,3
LCC_FASD_training/real/YOUTUBE_id69_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id69_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id69_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id69_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id69_s0_120.png,0
LCC_FASD_training/real/YOUTUBE_id69_s0_120.png,1
LCC_FASD_training/real/YOUTUBE_id69_s0_120.png,2
LCC_FASD_training/real/YOUTUBE_id69_s0_120.png,3
LCC_FASD_training/real/YOUTUBE_id69_s0_135.png,0
LCC_FASD_training/real/YOUTUBE_id69_s0_135.png,1
LCC_FASD_training/real/YOUTUBE_id69_s0_135.png,2
LCC_FASD_training/real/YOUTUBE_id69_s0_135.png,3
LCC_FASD_training/real/YOUTUBE_id69_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id69_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id69_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id69_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id69_s0_150.png,0
LCC_FASD_training/real/YOUTUBE_id69_s0_150.png,1
LCC_FASD_training/real/YOUTUBE_id69_s0_150.png,2
LCC_FASD_training/real/YOUTUBE_id69_s0_150.png,3
LCC_FASD_training/real/YOUTUBE_id69_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id69_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id69_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id69_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id69_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id69_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id69_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id69_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id69_s0_60.png,0
LCC_FASD_training/real/YOUTUBE_id69_s0_60.png,1
LCC_FASD_training/real/YOUTUBE_id69_s0_60.png,2
LCC_FASD_training/real/YOUTUBE_id69_s0_60.png,3
LCC_FASD_training/real/YOUTUBE_id69_s0_75.png,0
LCC_FASD_training/real/YOUTUBE_id69_s0_75.png,1
LCC_FASD_training/real/YOUTUBE_id69_s0_75.png,2
LCC_FASD_training/real/YOUTUBE_id69_s0_75.png,3
LCC_FASD_training/real/YOUTUBE_id69_s0_90.png,0
LCC_FASD_training/real/YOUTUBE_id69_s0_90.png,1
LCC_FASD_training/real/YOUTUBE_id69_s0_90.png,2
LCC_FASD_training/real/YOUTUBE_id69_s0_90.png,3
LCC_FASD_training/real/YOUTUBE_id70_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id70_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id70_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id70_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id70_s0_120.png,0
LCC_FASD_training/real/YOUTUBE_id70_s0_120.png,1
LCC_FASD_training/real/YOUTUBE_id70_s0_120.png,2
LCC_FASD_training/real/YOUTUBE_id70_s0_120.png,3
LCC_FASD_training/real/YOUTUBE_id70_s0_135.png,0
LCC_FASD_training/real/YOUTUBE_id70_s0_135.png,1
LCC_FASD_training/real/YOUTUBE_id70_s0_135.png,2
LCC_FASD_training/real/YOUTUBE_id70_s0_135.png,3
LCC_FASD_training/real/YOUTUBE_id70_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id70_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id70_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id70_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id70_s0_150.png,0
LCC_FASD_training/real/YOUTUBE_id70_s0_150.png,1
LCC_FASD_training/real/YOUTUBE_id70_s0_150.png,2
LCC_FASD_training/real/YOUTUBE_id70_s0_150.png,3
LCC_FASD_training/real/YOUTUBE_id70_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id70_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id70_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id70_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id70_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id70_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id70_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id70_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id70_s0_60.png,0
LCC_FASD_training/real/YOUTUBE_id70_s0_60.png,1
LCC_FASD_training/real/YOUTUBE_id70_s0_60.png,2
LCC_FASD_training/real/YOUTUBE_id70_s0_60.png,3
LCC_FASD_training/real/YOUTUBE_id70_s0_75.png,0
LCC_FASD_training/real/YOUTUBE_id70_s0_75.png,1
LCC_FASD_training/real/YOUTUBE_id70_s0_75.png,2
LCC_FASD_training/real/YOUTUBE_id70_s0_75.png,3
LCC_FASD_training/real/YOUTUBE_id70_s0_90.png,0
LCC_FASD_training/real/YOUTUBE_id70_s0_90.png,1
LCC_FASD_training/real/YOUTUBE_id70_s0_90.png,2
LCC_FASD_training/real/YOUTUBE_id70_s0_90.png,3
LCC_FASD_training/real/YOUTUBE_id71_s0_105.png,0
LCC_FASD_training/real/YOUTUBE_id71_s0_105.png,1
LCC_FASD_training/real/YOUTUBE_id71_s0_105.png,2
LCC_FASD_training/real/YOUTUBE_id71_s0_105.png,3
LCC_FASD_training/real/YOUTUBE_id71_s0_120.png,0
LCC_FASD_training/real/YOUTUBE_id71_s0_120.png,1
LCC_FASD_training/real/YOUTUBE_id71_s0_120.png,2
LCC_FASD_training/real/YOUTUBE_id71_s0_120.png,3
LCC_FASD_training/real/YOUTUBE_id71_s0_135.png,0
LCC_FASD_training/real/YOUTUBE_id71_s0_135.png,1
LCC_FASD_training/real/YOUTUBE_id71_s0_135.png,2
LCC_FASD_training/real/YOUTUBE_id71_s0_135.png,3
LCC_FASD_training/real/YOUTUBE_id71_s0_15.png,0
LCC_FASD_training/real/YOUTUBE_id71_s0_15.png,1
LCC_FASD_training/real/YOUTUBE_id71_s0_15.png,2
LCC_FASD_training/real/YOUTUBE_id71_s0_15.png,3
LCC_FASD_training/real/YOUTUBE_id71_s0_168.png,0
LCC_FASD_training/real/YOUTUBE_id71_s0_168.png,1
LCC_FASD_training/real/YOUTUBE_id71_s0_168.png,2
LCC_FASD_training/real/YOUTUBE_id71_s0_168.png,3
LCC_FASD_training/real/YOUTUBE_id71_s0_30.png,0
LCC_FASD_training/real/YOUTUBE_id71_s0_30.png,1
LCC_FASD_training/real/YOUTUBE_id71_s0_30.png,2
LCC_FASD_training/real/YOUTUBE_id71_s0_30.png,3
LCC_FASD_training/real/YOUTUBE_id71_s0_45.png,0
LCC_FASD_training/real/YOUTUBE_id71_s0_45.png,1
LCC_FASD_training/real/YOUTUBE_id71_s0_45.png,2
LCC_FASD_training/real/YOUTUBE_id71_s0_45.png,3
LCC_FASD_training/real/YOUTUBE_id71_s0_60.png,0
LCC_FASD_training/real/YOUTUBE_id71_s0_60.png,1
LCC_FASD_training/real/YOUTUBE_id71_s0_60.png,2
LCC_FASD_training/real/YOUTUBE_id71_s0_60.png,3
